Slope_Pct,Aspect,Tri_Index,p.xy
4.05517502,350.5376778,1459,"318610.223525,2902648.82495"
2.538591035,66.80140949,1489,"318710.223525,2902548.82495"
5.754225501,280.0079798,109,"318910.223525,2902648.82495"
6.960204339,163.3007558,1491,"319010.223525,2902548.82495"
6.960204339,163.3007558,639,"319210.223525,2902548.82495"
9.219544457,12.52880771,1492,"319310.223525,2902348.82495"
8.825468197,259.1144729,1490,"319210.223525,2902248.82495"
11.57103664,228.5035316,1508,"319310.223525,2902048.82495"
9.339283817,145.1755108,1037,"319510.223525,2902048.82495"
4.333333333,292.6198649,1527,"319610.223525,2901948.82495"
1.699673171,348.6900675,58,"319810.223525,2901948.82495"
0.333333333,270,1528,"319810.223525,2901748.82495"
4.955356249,137.726311,676,"319910.223525,2901648.82495"
3.901566637,199.9831065,663,"320110.223525,2901748.82495"
6.08276253,279.4623222,1541,"320210.223525,2901648.82495"
1.414213562,45,1050,"320410.223525,2901648.82495"
9.428090416,225,400,"320510.223525,2901748.82495"
10.67187373,218.6598083,398,"320510.223525,2901948.82495"
8.498365856,168.6900675,670,"320710.223525,2902048.82495"
6.548960901,14.74356284,1015,"320810.223525,2902248.82495"
14.36043949,338.1985905,999,"320610.223525,2902348.82495"
14.75729575,341.5650512,664,"320410.223525,2902248.82495"
14.00396769,358.6360725,1494,"320210.223525,2902348.82495"
10.15983377,311.0090869,1512,"320110.223525,2902248.82495"
8.647414514,242.4471884,1014,"320110.223525,2902048.82495"
8.969082698,318.0127875,102,"319910.223525,2902248.82495"
4.268749492,321.3401917,1509,"319810.223525,2902348.82495"
6.262764743,205.2011236,1493,"319910.223525,2902548.82495"
6.641619615,252.4744316,979,"319810.223525,2902648.82495"
2.02758751,189.4623222,1013,"319610.223525,2902548.82495"
8.875684637,145.713123,1461,"319510.223525,2902648.82495"
5.385164807,111.8014095,1437,"319510.223525,2902848.82495"
8.439325934,189.0902769,651,"319610.223525,2902948.82495"
11.78511302,135,1440,"319810.223525,2902948.82495"
8.359957469,94.57392126,1418,"319810.223525,2903148.82495"
6.403124237,141.3401917,1939,"319910.223525,2903248.82495"
9.848857802,156.037511,1397,"319910.223525,2903448.82495"
9.02465758,184.2363948,1923,"320110.223525,2903448.82495"
6.871842709,104.0362435,1940,"320210.223525,2903548.82495"
4.955356249,250.3461759,2357,"320410.223525,2903548.82495"
5.70574759,186.7098368,1924,"320510.223525,2903448.82495"
8.498365856,228.1798301,2359,"320710.223525,2903548.82495"
9.94428926,193.5704344,1925,"320810.223525,2903448.82495"
6.12825877,202.3801351,2361,"320810.223525,2903248.82495"
5.270462767,71.56505118,1942,"320710.223525,2903148.82495"
7.071067812,135,1952,"320710.223525,2902948.82495"
5.385164807,158.1985905,1466,"320510.223525,2902948.82495"
4.772607021,24.77514057,1951,"320410.223525,2903148.82495"
5.821416399,103.2405199,1468,"320410.223525,2902848.82495"
2.687419249,240.2551187,924,"320210.223525,2902848.82495"
11.83685394,302.3474435,998,"320110.223525,2902948.82495"
8.013876853,196.9275131,1465,"320210.223525,2902648.82495"
9.533566431,143.5307656,50,"320410.223525,2902648.82495"
0,-1,1442,"320810.223525,2902848.82495"
8.666666667,0,1467,"320810.223525,2902648.82495"
10.17622502,328.3924978,1016,"321010.223525,2902648.82495"
12.94432523,325.491477,389,"321110.223525,2902548.82495"
8.055363982,245.5560452,1017,"321110.223525,2902348.82495"
17.65093639,259.1144729,641,"321310.223525,2902348.82495"
27.73285256,166.7989128,654,"321410.223525,2902248.82495"
11.00504935,144.8658069,666,"321310.223525,2902048.82495"
9.297550454,165.4655449,380,"321110.223525,2902048.82495"
8.498365856,154.4400348,672,"321010.223525,2901948.82495"
3.901566637,70.01689348,387,"321010.223525,2901748.82495"
1.666666667,36.86989765,671,"320810.223525,2901748.82495"
5,90,402,"321110.223525,2901648.82495"
25.66666667,270,399,"321310.223525,2901648.82495"
36.0632161,225.3744769,404,"321410.223525,2901448.82495"
2.603416559,230.1944289,228,"321310.223525,2901348.82495"
3.726779963,243.4349488,1060,"321110.223525,2901348.82495"
3.590109871,291.8014095,1071,"321110.223525,2901148.82495"
3.901566637,289.9831065,685,"321310.223525,2901048.82495"
4.176654695,241.3895403,693,"321410.223525,2900848.82495"
2.426703296,15.9453959,1571,"321310.223525,2900748.82495"
9.689627903,3.945186229,1589,"321410.223525,2900548.82495"
6.368324392,312.8789036,2062,"321310.223525,2900448.82495"
5.547772326,302.7352263,1098,"321310.223525,2900248.82495"
7.310570733,294.2277453,2061,"321110.223525,2900248.82495"
6.936217349,305.217593,429,"321010.223525,2900148.82495"
7.774602526,300.9637565,2077,"320810.223525,2900148.82495"
3.399346342,281.3099325,1612,"320710.223525,2900248.82495"
2.748737084,284.0362435,2058,"320510.223525,2900248.82495"
2.848001248,290.5560452,2040,"320510.223525,2900448.82495"
7.866949147,143.6156482,2056,"320410.223525,2900548.82495"
6.368324392,132.8789036,1588,"320510.223525,2900748.82495"
5.676462122,220.2363583,2039,"320710.223525,2900848.82495"
6.12825877,202.3801351,2041,"320810.223525,2900748.82495"
7.133644853,217.4053566,1057,"321010.223525,2900748.82495"
4.772607021,294.7751406,2059,"321010.223525,2900548.82495"
9.104333523,336.2505055,1572,"320810.223525,2901048.82495"
5.374838499,352.8749837,1569,"320710.223525,2901148.82495"
10.02219759,183.8140748,686,"320810.223525,2901348.82495"
7.902179727,242.3540246,669,"320710.223525,2901448.82495"
5.587684871,342.6459754,1094,"320510.223525,2901048.82495"
4.772607021,347.9052429,1568,"320310.223525,2901148.82495"
5.754225501,190.0079798,678,"320310.223525,2901348.82495"
5.343739847,356.4236656,2022,"320110.223525,2901048.82495"
5.333333333,0,1566,"319910.223525,2901048.82495"
4.447221355,77.00538321,1070,"319710.223525,2901148.82495"
4.346134937,85.60129465,1058,"319710.223525,2901348.82495"
7.453559925,206.5650512,711,"319510.223525,2901048.82495"
4.484541349,228.0127875,1595,"319510.223525,2900848.82495"
5.830951895,239.0362435,2033,"319310.223525,2900848.82495"
2,270,2018,"319210.223525,2900748.82495"
2.02758751,279.4623222,2403,"319310.223525,2900548.82495"
3.48010217,16.69924423,2573,"319210.223525,2900448.82495"
1.414213562,45,2073,"319210.223525,2900248.82495"
1.490711985,63.43494882,2415,"319310.223525,2900148.82495"
8.11035004,9.462322208,2074,"319310.223525,2899948.82495"
5.497474167,345.9637565,2442,"319210.223525,2899848.82495"
6.119186584,330.6422465,2444,"319010.223525,2899848.82495"
4.737556801,320.7105931,2072,"318910.223525,2899648.82495"
2.40370085,123.6900675,2584,"319010.223525,2899548.82495"
2.134374746,128.6598083,2463,"319210.223525,2899548.82495"
3.431876714,150.9453959,2590,"319210.223525,2899348.82495"
2.108185107,288.4349488,2583,"319310.223525,2899248.82495"
6.641619615,197.5255684,2591,"319310.223525,2899048.82495"
3.48010217,106.6992442,2464,"319210.223525,2898948.82495"
2.236067978,116.5650512,2589,"319010.223525,2899048.82495"
2.687419249,97.12501635,2486,"318910.223525,2898948.82495"
5.676462122,266.6335393,2593,"318710.223525,2898948.82495"
8.246211251,284.0362435,2487,"318610.223525,2899048.82495"
8.544003745,249.4439548,2588,"318710.223525,2899248.82495"
7.810249676,230.1944289,2093,"318610.223525,2899348.82495"
6.708203933,296.5650512,2462,"318610.223525,2899548.82495"
3.282952601,336.037511,2129,"318410.223525,2899548.82495"
5.174724899,194.9314172,2461,"318410.223525,2899348.82495"
5.587684871,197.3540246,2131,"318310.223525,2899248.82495"
3.605551275,303.6900675,2132,"318410.223525,2898948.82495"
6.411794687,332.102729,2493,"318410.223525,2898748.82495"
6.411794687,297.897271,2194,"318310.223525,2898648.82495"
8.749603166,220.3645366,2596,"318410.223525,2898448.82495"
1.795054936,68.19859051,2216,"318310.223525,2898348.82495"
1.795054936,291.8014095,2600,"318110.223525,2898348.82495"
2.357022604,225,2500,"318110.223525,2898148.82495"
2.357022604,135,2599,"318310.223525,2898148.82495"
6.599663291,135,2507,"318410.223525,2898048.82495"
6.599663291,225,1158,"318610.223525,2898048.82495"
5.077182071,293.1985905,2508,"318610.223525,2897848.82495"
2.666666667,180,2217,"318710.223525,2897748.82495"
11,0,436,"318710.223525,2897548.82495"
13.60147051,323.9726266,1157,"318910.223525,2897548.82495"
2.134374746,38.65980825,745,"319010.223525,2897448.82495"
7.195677715,346.6075022,2274,"318010.223525,2896548.82495"
6.411794687,297.897271,1763,"318110.223525,2896648.82495"
8.252945602,316.636577,1748,"318110.223525,2896848.82495"
6.009252126,356.8201699,1764,"318310.223525,2896848.82495"
4.772607021,335.2248594,444,"318410.223525,2896948.82495"
3.605551275,326.3099325,1165,"318410.223525,2897148.82495"
4.533823503,323.9726266,1738,"318310.223525,2897248.82495"
8.198915918,63.43494882,746,"318110.223525,2897248.82495"
10.46156988,210.650668,1164,"318010.223525,2897148.82495"
2.687419249,277.1250163,437,"318410.223525,2897448.82495"
7.490735018,147.7243557,2215,"318310.223525,2897548.82495"
6.342099197,183.0127875,2237,"318110.223525,2897548.82495"
1.374368542,345.9637565,1680,"318110.223525,2897748.82495"
4.216370214,71.56505118,2238,"318310.223525,2897748.82495"
11.08051343,285.7086378,729,"318610.223525,2897248.82495"
7.78174502,316.7357046,1174,"318010.223525,2896948.82495"
6.749485577,32.90524292,2260,"317810.223525,2896948.82495"
5.374838499,240.2551187,1761,"317710.223525,2896848.82495"
4.772607021,282.0947571,2539,"317710.223525,2896648.82495"
3.16227766,71.56505118,2272,"317510.223525,2896648.82495"
7.673909622,214.3803447,2550,"317410.223525,2896548.82495"
6.368324392,317.1210964,2286,"317410.223525,2896348.82495"
5.897268671,317.29061,750,"317510.223525,2896248.82495"
6.936217349,324.782407,2555,"317510.223525,2896048.82495"
15.07389207,18.03428557,1793,"317410.223525,2895948.82495"
14.57928515,10.53918373,2285,"317210.223525,2895948.82495"
15.72330189,4.864514438,2554,"317110.223525,2896048.82495"
15.69854912,3.65222278,1792,"316910.223525,2896048.82495"
14.33720878,271.3322199,2293,"316810.223525,2895948.82495"
6.009252126,273.1798301,2284,"316610.223525,2896048.82495"
4.533823503,323.9726266,2281,"316510.223525,2895948.82495"
5.676462122,310.2363583,2291,"316310.223525,2895948.82495"
2.867441756,305.5376778,1790,"316210.223525,2896048.82495"
2.357022604,261.8698976,1773,"316310.223525,2896248.82495"
2.108185107,198.4349488,281,"316210.223525,2896348.82495"
8.027729719,184.7636417,1184,"316310.223525,2896548.82495"
11.08051343,136.2188752,1774,"316510.223525,2896648.82495"
8.013876853,73.07248694,2264,"316610.223525,2896848.82495"
3.073181486,40.60129465,781,"316810.223525,2896848.82495"
1.666666667,233.1301024,244,"316910.223525,2896948.82495"
8.062257748,262.8749837,1759,"317110.223525,2896948.82495"
7.0632067,250.7099538,2266,"317210.223525,2896848.82495"
3.543381938,131.1859252,1746,"317410.223525,2896948.82495"
2.748737084,75.96375653,2259,"317510.223525,2897148.82495"
6.741249472,278.5307656,2263,"317110.223525,2896648.82495"
1.201850425,326.3099325,2547,"316910.223525,2896548.82495"
7.03167437,354.559668,1760,"316810.223525,2896348.82495"
7.125852775,10.78429787,2546,"316610.223525,2896348.82495"
8.666666667,292.6198649,1733,"317210.223525,2897148.82495"
3.80058475,254.7448813,2231,"317110.223525,2897248.82495"
3.80058475,285.2551187,2530,"317110.223525,2897448.82495"
1.201850425,326.3099325,2245,"316910.223525,2897448.82495"
7.310570733,133.1523897,2520,"316810.223525,2897548.82495"
6.403124237,218.6598083,2246,"316610.223525,2897548.82495"
3.144660377,57.99461679,1709,"316510.223525,2897448.82495"
2.357022604,315,2527,"316310.223525,2897448.82495"
2.134374746,231.3401917,2256,"316310.223525,2897248.82495"
7.78174502,43.26429541,2257,"316210.223525,2897148.82495"
5.676462122,356.6335393,2254,"316010.223525,2897148.82495"
4.216370214,71.56505118,2210,"315910.223525,2897248.82495"
4.05517502,80.53767779,2608,"315910.223525,2897448.82495"
8.806563209,209.475889,2227,"316010.223525,2897548.82495"
3.282952601,66.03751103,2607,"315710.223525,2897248.82495"
1.374368542,104.0362435,2517,"315610.223525,2897148.82495"
1.374368542,255.9637565,2624,"315410.223525,2897148.82495"
5.821416399,193.2405199,2616,"315310.223525,2896948.82495"
12.07844729,117.9794744,2538,"315110.223525,2896848.82495"
6.472162613,348.111342,2614,"315010.223525,2896948.82495"
7.866949147,36.38435182,2612,"314810.223525,2896948.82495"
4.666666667,90,2526,"314810.223525,2897148.82495"
19.14273869,125.0737545,2609,"314710.223525,2897248.82495"
17.29804099,64.91640599,1729,"314710.223525,2897448.82495"
10.37089946,45,2525,"314510.223525,2897448.82495"
10.38160767,47.6025622,2225,"314410.223525,2897548.82495"
8.013876853,73.07248694,1181,"314510.223525,2897748.82495"
16.16924378,278.297145,2206,"314710.223525,2897848.82495"
24.15689458,117.9794744,2224,"314410.223525,2897848.82495"
7.195677715,346.6075022,2512,"314210.223525,2897548.82495"
9.718253158,264.0938589,2223,"314110.223525,2897448.82495"
5.099019514,101.3099325,2523,"313910.223525,2897448.82495"
25.61249695,128.6598083,2202,"313810.223525,2897548.82495"
20.09975124,84.28940686,2511,"313910.223525,2897748.82495"
18.19645875,208.4429286,2510,"313610.223525,2897548.82495"
15.34781924,325.6196553,747,"313610.223525,2897748.82495"
21.38015695,210.9637565,2241,"313510.223525,2897448.82495"
20.42329824,206.1468412,2222,"313310.223525,2897548.82495"
16.64331698,212.7352263,1704,"313310.223525,2897748.82495"
19.41648784,258.111342,1720,"313210.223525,2897848.82495"
4.472135955,153.4349488,1161,"313010.223525,2897748.82495"
7.280109889,164.0546041,1719,"313010.223525,2897548.82495"
12.36931688,75.96375653,1726,"312910.223525,2897448.82495"
13,67.38013505,1154,"312910.223525,2897248.82495"
20.60474595,350.6900598,1162,"313010.223525,2897148.82495"
5.206833117,219.8055711,1170,"313010.223525,2896948.82495"
13.20774184,222.9545915,1756,"312910.223525,2896848.82495"
11.82276523,229.5739213,760,"312910.223525,2896648.82495"
7.731609003,172.568592,1755,"312710.223525,2896648.82495"
17.60050504,65.37643521,748,"312610.223525,2896548.82495"
40.31128874,23.38522106,1190,"312710.223525,2896348.82495"
15.26433752,301.6075022,1188,"312610.223525,2896248.82495"
13.10640217,262.6942405,1776,"312610.223525,2896048.82495"
16.08657135,95.94686305,1203,"312410.223525,2896048.82495"
12.86252092,121.2184028,1785,"312310.223525,2895948.82495"
18.60107524,36.25383774,457,"312310.223525,2895748.82495"
16.55294536,334.9831065,1786,"312110.223525,2895748.82495"
16.39783184,296.5650512,770,"312010.223525,2895648.82495"
9.067647006,36.02737339,465,"311810.223525,2895748.82495"
14.98147004,159.145542,261,"311710.223525,2895948.82495"
14.79489401,112.5205656,1196,"311810.223525,2896048.82495"
14.92574212,66.29735405,769,"311810.223525,2896248.82495"
6.009252126,356.8201699,1195,"312010.223525,2896348.82495"
15.83596469,329.6567511,425,"312110.223525,2896248.82495"
17.13346303,37.0928373,243,"312310.223525,2896348.82495"
14.85111294,44.09061955,1189,"312310.223525,2896548.82495"
13.95628094,40.15599962,1751,"312110.223525,2896648.82495"
10.46156988,120.650668,236,"312110.223525,2896848.82495"
8.800252522,127.3039483,1753,"312310.223525,2896848.82495"
11.37736544,174.9575489,1752,"312410.223525,2896948.82495"
11.6428328,166.7594801,2248,"312610.223525,2896948.82495"
3.333333333,53.13010235,1723,"312610.223525,2897148.82495"
2.236067978,26.56505118,2247,"312410.223525,2897148.82495"
8.975274679,121.3286929,2240,"312310.223525,2897248.82495"
8.137703744,235.0079798,1169,"312110.223525,2897248.82495"
6.674994798,267.1375948,2239,"312110.223525,2897448.82495"
8.825468197,169.1144729,1721,"312010.223525,2897548.82495"
9.480975102,10.12467166,1153,"312110.223525,2897748.82495"
10.15436414,336.8014095,1152,"312310.223525,2897848.82495"
7.601169501,105.2551187,1717,"312410.223525,2897748.82495"
9.545214042,102.0947571,1702,"312610.223525,2897748.82495"
9.357112565,94.08561678,1168,"312610.223525,2897548.82495"
10.68747969,93.57633438,1703,"312710.223525,2897848.82495"
17.33653817,142.0283962,2199,"312710.223525,2898048.82495"
13.73155328,185.5721978,2175,"312910.223525,2898048.82495"
24.91095252,204.5074052,2177,"313010.223525,2898148.82495"
12.48109682,304.1144729,741,"313010.223525,2898348.82495"
26.92582404,74.93151184,2178,"313210.223525,2898348.82495"
11.09554465,147.2647737,2176,"312910.223525,2898448.82495"
8.969082698,41.9872125,2153,"313010.223525,2898648.82495"
7.310570733,335.7722547,1668,"313210.223525,2898748.82495"
25.84139659,186.6666599,1637,"313210.223525,2898948.82495"
30.07028803,211.3994575,1614,"313010.223525,2899048.82495"
30.64129385,210.7499673,1640,"312910.223525,2899248.82495"
29.51647374,153.1455787,2103,"312710.223525,2899348.82495"
13.92040868,106.6992442,1635,"312710.223525,2899548.82495"
23.016902,100.0079798,2104,"312910.223525,2899648.82495"
18.33636339,88.95837332,1639,"313010.223525,2899548.82495"
14.00396769,88.63607247,2447,"313210.223525,2899648.82495"
10.73416146,25.76932762,1615,"313310.223525,2899548.82495"
16.02775371,163.0724869,2450,"313310.223525,2899348.82495"
28.70927067,74.51149856,2121,"313210.223525,2899248.82495"
25.73367875,126.573031,2105,"313510.223525,2899348.82495"
23.82342451,72.07208024,2082,"312910.223525,2899848.82495"
12.69295518,103.6713071,2417,"313010.223525,2899948.82495"
38.70113406,79.07719528,2064,"312710.223525,2899948.82495"
38.90301331,77.63093847,1104,"312710.223525,2900148.82495"
9.243616416,25.64100582,2063,"312910.223525,2900248.82495"
7.774602526,149.0362435,724,"313010.223525,2900448.82495"
41.05551797,137.6324349,1574,"312910.223525,2900548.82495"
41.30240779,137.9440464,2024,"313010.223525,2900748.82495"
7.608474807,151.1892063,1076,"312910.223525,2900848.82495"
14.64392176,11.82148834,383,"312610.223525,2902548.82495"
9.297550454,345.4655449,1446,"312710.223525,2902648.82495"
16.82920742,352.0303896,952,"312710.223525,2902848.82495"
18.48723283,334.3589942,1445,"312910.223525,2902948.82495"
9.098229376,298.4429286,622,"313010.223525,2903148.82495"
6.009252126,289.4400348,1402,"312910.223525,2903248.82495"
7.923242883,284.620874,645,"312710.223525,2903248.82495"
7.731609003,277.431408,1401,"312710.223525,2903448.82495"
11.82276523,158.4985657,949,"312610.223525,2903548.82495"
13.70320319,18.43494882,931,"312610.223525,2903748.82495"
6.749485577,290.2248594,1363,"312710.223525,2903848.82495"
11.83685394,212.3474435,1343,"312710.223525,2904048.82495"
10.19803903,168.6900675,1364,"312910.223525,2904048.82495"
13.39983416,185.7105931,888,"313010.223525,2904148.82495"
20.5723655,130.3999043,908,"313210.223525,2904148.82495"
21.5122704,319.3987054,1366,"313310.223525,2904048.82495"
21.73067468,41.268603,615,"313510.223525,2904048.82495"
15.80787427,65.05609474,1365,"313610.223525,2903848.82495"
16.25149566,64.48612957,621,"313510.223525,2903748.82495"
18.9502272,50.71059314,1382,"313610.223525,2903548.82495"
14.609738,34.77783137,935,"313810.223525,2903548.82495"
15.20599297,26.00334584,1405,"313910.223525,2903448.82495"
9.392668536,117.4744316,910,"313910.223525,2903748.82495"
4.447221355,192.9946168,360,"314110.223525,2903848.82495"
4.216370214,251.5650512,1383,"314210.223525,2903748.82495"
2.134374746,128.6598083,601,"314410.223525,2903748.82495"
4.533823503,197.102729,912,"314510.223525,2903848.82495"
8.439325934,189.0902769,216,"314410.223525,2904048.82495"
15.20599297,206.0033458,207,"314510.223525,2904148.82495"
21.04228547,130.5028484,894,"314710.223525,2904148.82495"
4.772607021,114.7751406,913,"314810.223525,2904048.82495"
17.33333333,112.6198649,592,"314710.223525,2904348.82495"
20.1769946,97.59464337,1332,"314810.223525,2904448.82495"
24.60578071,125.6279073,868,"314810.223525,2904648.82495"
13.11911244,332.7838884,594,"314710.223525,2904748.82495"
14.31782106,335.2248594,356,"314810.223525,2904948.82495"
13.50719973,344.2488263,867,"315010.223525,2905048.82495"
7.601169501,74.7448813,881,"315110.223525,2904948.82495"
8.246211251,75.96375653,1307,"315310.223525,2905048.82495"
8.498365856,11.30993247,1309,"315410.223525,2904948.82495"
12.02312586,46.12330271,1290,"315610.223525,2904948.82495"
8.724168219,96.58194466,1334,"315610.223525,2904748.82495"
7.03167437,84.55966797,1310,"315710.223525,2904648.82495"
7.753135566,115.4633451,1335,"315710.223525,2904448.82495"
18.69343319,68.00887008,898,"315610.223525,2904348.82495"
10.38160767,312.3974378,1333,"315410.223525,2904448.82495"
13.10640217,277.3057595,882,"315310.223525,2904348.82495"
1.943650632,329.0362435,896,"315110.223525,2904348.82495"
5.099019514,191.3099325,593,"315110.223525,2904148.82495"
13.92838828,248.962489,895,"315310.223525,2904148.82495"
12.73664878,227.1210964,604,"315410.223525,2904048.82495"
19.37925581,116.5650512,916,"315610.223525,2904148.82495"
7.453559925,79.69515353,371,"315710.223525,2904048.82495"
4.216370214,288.4349488,1368,"315910.223525,2904148.82495"
1.943650632,239.0362435,897,"316010.223525,2904048.82495"
2.357022604,225,1369,"316010.223525,2903848.82495"
1.414213562,225,1367,"315910.223525,2903748.82495"
6.08276253,99.46232221,1387,"315710.223525,2903748.82495"
6.009252126,93.17983012,942,"315710.223525,2903548.82495"
6.871842709,255.9637565,941,"316210.223525,2903848.82495"
6.741249472,261.4692344,1370,"316210.223525,2904048.82495"
5.666666667,270,605,"316310.223525,2904148.82495"
2.333333333,90,1345,"316510.223525,2904148.82495"
2.687419249,119.7448813,848,"316510.223525,2904348.82495"
6.871842709,202.8336542,1878,"316610.223525,2904448.82495"
6.871842709,337.1663458,900,"316610.223525,2904648.82495"
6.437735972,111.2505055,1337,"316510.223525,2904748.82495"
9.94428926,256.4295656,1312,"316310.223525,2904748.82495"
7.007932014,272.726311,1876,"316210.223525,2904648.82495"
7,270,1338,"316210.223525,2904448.82495"
0.666666667,270,1875,"316010.223525,2904448.82495"
0.745355993,296.5650512,348,"316010.223525,2904648.82495"
9.666666667,270,869,"316210.223525,2904948.82495"
1,270,1311,"316010.223525,2904948.82495"
15.33695609,137.6425453,1292,"315910.223525,2905048.82495"
10.41899974,82.64762064,596,"315910.223525,2905248.82495"
11.08051343,276.9112271,1291,"315710.223525,2905248.82495"
7.923242883,255.379126,843,"315610.223525,2905348.82495"
11.57103664,221.4964684,177,"315610.223525,2905548.82495"
4.533823503,53.97262661,821,"315710.223525,2905648.82495"
9.067647006,72.89727103,553,"315910.223525,2905548.82495"
10.77032961,201.8014095,327,"316010.223525,2905648.82495"
12.51221625,228.2397003,533,"316610.223525,2905648.82495"
1.374368542,255.9637565,555,"316510.223525,2905548.82495"
0.471404521,225,833,"316310.223525,2905548.82495"
0.471404521,225,846,"316210.223525,2905348.82495"
8.027729719,311.6335393,1294,"316310.223525,2905248.82495"
5.587684871,342.6459754,834,"316510.223525,2905248.82495"
4.027681991,335.5560452,1293,"316510.223525,2905048.82495"
5.821416399,346.7594801,531,"316610.223525,2905348.82495"
12.67105187,296.5650512,847,"316810.223525,2905348.82495"
12.67105187,296.5650512,556,"316910.223525,2905248.82495"
5.676462122,356.6335393,597,"317110.223525,2905348.82495"
4.714045208,81.86989765,874,"317210.223525,2905248.82495"
8.692269874,147.5288077,1295,"317210.223525,2905048.82495"
8.94427191,116.5650512,223,"317110.223525,2904948.82495"
12.01850425,250.5599652,1315,"316910.223525,2904948.82495"
12.25651754,247.6198649,1314,"316910.223525,2904748.82495"
9.261629326,120.2564372,1316,"317110.223525,2904748.82495"
6.12825877,112.3801351,2340,"317210.223525,2904648.82495"
4.068851872,124.9920202,1340,"317410.223525,2904648.82495"
3.399346342,101.3099325,2339,"317410.223525,2904448.82495"
2.108185107,71.56505118,919,"317510.223525,2904348.82495"
1.201850425,56.30993247,2351,"317710.223525,2904348.82495"
1.414213562,135,1880,"317710.223525,2904148.82495"
0.471404521,135,1373,"317810.223525,2904048.82495"
9.339283817,267.9545915,636,"318010.223525,2904048.82495"
9.706813186,285.9453959,1374,"318110.223525,2903848.82495"
8.485281374,315,1347,"318010.223525,2903748.82495"
6.32455532,251.5650512,1921,"318010.223525,2903548.82495"
6.009252126,250.5599652,1390,"317810.223525,2903548.82495"
5.174724899,255.0685828,1932,"317710.223525,2903448.82495"
6.32455532,251.5650512,1935,"318110.223525,2903448.82495"
5.385164807,248.1985905,1414,"318310.223525,2903448.82495"
3.34995854,5.710593138,1391,"318410.223525,2903548.82495"
12.00462874,1.591140271,960,"318410.223525,2903748.82495"
18.9502272,309.2894069,1392,"318610.223525,2903848.82495"
3.018461713,173.6598083,920,"318710.223525,2903748.82495"
3.605551275,213.6900675,1394,"318910.223525,2903748.82495"
3.073181486,319.3987054,610,"318910.223525,2903548.82495"
4.01386486,318.3664607,961,"319010.223525,2903448.82495"
6.565905201,336.037511,1416,"319010.223525,2903248.82495"
11.6428328,256.7594801,946,"318910.223525,2903048.82495"
2.748737084,165.9637565,959,"318710.223525,2903048.82495"
3.590109871,158.1985905,640,"318610.223525,2903248.82495"
4.068851872,214.9920202,1435,"318410.223525,2903148.82495"
8.013876853,196.9275131,638,"318310.223525,2902948.82495"
7.810249676,39.80557109,1417,"319210.223525,2903248.82495"
7.071067812,45,947,"319310.223525,2903448.82495"
10.88321848,297.3498758,1396,"319510.223525,2903548.82495"
5.374838499,277.1250163,1438,"319610.223525,2903448.82495"
13.43709625,226.005086,1375,"319510.223525,2903748.82495"
3.543381938,41.18592517,1912,"319610.223525,2903848.82495"
3.073181486,49.39870536,855,"319610.223525,2904048.82495"
2.108185107,18.43494882,1911,"319810.223525,2904148.82495"
15.67021236,321.9112271,1899,"319910.223525,2904048.82495"
9.758187446,262.1466867,1913,"319910.223525,2903848.82495"
3.901566637,250.0168935,1359,"320110.223525,2903848.82495"
12.86683938,343.4429286,1914,"320110.223525,2904048.82495"
12.08304597,294.4439548,1901,"320210.223525,2904148.82495"
17.02938637,319.7636417,560,"320210.223525,2904348.82495"
3.16227766,108.4349488,1889,"320110.223525,2904448.82495"
4.242640687,45,2346,"320110.223525,2904648.82495"
3.299831646,225,1360,"320210.223525,2904748.82495"
3.80058475,322.1250163,2338,"320210.223525,2904948.82495"
8.544003745,290.5560452,1860,"320410.223525,2904948.82495"
18.02775638,250.5599652,1862,"320510.223525,2905048.82495"
25.38591035,256.3286929,1871,"320710.223525,2904948.82495"
13.33333333,306.8698976,1325,"320810.223525,2905048.82495"
13.8724347,305.217593,2332,"321010.223525,2905048.82495"
2.40370085,236.3099325,1863,"321110.223525,2904948.82495"
20.09975124,354.2894069,1872,"321110.223525,2904748.82495"
22.67646847,268.3153157,856,"321010.223525,2904648.82495"
23.53484414,285.6109885,2348,"321010.223525,2904448.82495"
14.16176386,296.5650512,1903,"320810.223525,2904448.82495"
18.66964262,271.0230302,1893,"320710.223525,2904348.82495"
9.006170724,272.1210964,1892,"320510.223525,2904348.82495"
14.73469074,217.6476206,1904,"320510.223525,2904148.82495"
14.73469074,217.6476206,1380,"320710.223525,2904048.82495"
9.02465758,274.2363948,926,"320710.223525,2903848.82495"
7.695597587,85.03025927,1398,"320510.223525,2903848.82495"
28.3470555,221.1859252,1905,"320810.223525,2904148.82495"
39.85668771,237.6390624,1915,"321010.223525,2904048.82495"
20.13565108,19.33480854,1894,"321110.223525,2904148.82495"
37.79035738,300.1836807,2353,"321310.223525,2904148.82495"
11.57103664,258.366366,902,"321410.223525,2904048.82495"
41.57456487,195.8191939,1916,"321410.223525,2903848.82495"
25.55169053,172.5041424,1379,"321310.223525,2903748.82495"
11.49395977,163.1416012,1928,"321410.223525,2903548.82495"
21.20010482,196.4403795,2364,"321310.223525,2903448.82495"
6.146362972,282.5288077,1399,"321310.223525,2903248.82495"
1.374368542,14.03624347,2363,"321110.223525,2903248.82495"
18.21476812,304.5625246,214,"321410.223525,2903148.82495"
10.96458947,340.4633451,981,"321610.223525,2903148.82495"
